userId,movieId,rating,timestamp
599,6832,3.0,1498523747
380,38061,5.0,1493473890
380,3703,5.0,1493473860
561,1222,4.5,1491090917
309,933,4.0,1126452097
585,4571,3.5,1307416317
368,1589,2.0,975828061
438,5675,1.0,1105654445
313,1387,3.0,1030475592
563,8808,3.5,1440800328
273,592,3.0,835798984
432,85885,4.5,1315245828
517,1282,5.0,1487956647
448,74458,4.0,1311444922
474,376,2.0,1047055051
580,1884,5.0,1167792415
318,1483,4.0,1267472692
408,1272,5.0,1468361409
434,47,4.0,1270603499
387,7024,4.0,1117356981
483,4447,3.0,1215896149
312,1097,5.0,1043176620
380,86295,2.0,1494635757
527,260,5.0,1033173453
367,3751,5.0,997811942
318,5202,2.5,1423058813
434,163,3.0,1270602276
367,2430,4.0,997810886
555,2016,3.0,978748797
462,1247,5.0,1121928508
385,1295,3.0,865024850
537,4963,5.0,1424138250
500,2858,5.0,1005527724
368,2670,3.0,971274957
526,44555,4.0,1502132890
590,1240,4.5,1258420596
428,6365,3.0,1111489458
306,72737,2.0,1518380584
599,930,4.0,1498499295
391,5339,4.0,1030945566
307,597,3.0,1186160989
381,2571,5.0,1164383856
414,22,3.0,961518227
113,2724,2.0,980051234
448,3869,4.0,1032164700
391,1610,4.0,1030944221
391,110,5.0,1030945408
594,8778,4.0,1108951196
137,1267,3.5,1204859004
555,1197,5.0,978820041
337,79,4.0,860255867
380,1278,5.0,1493474405
600,2340,3.5,1237715963
573,2329,5.0,1186589533
474,5801,2.5,1087827032
483,69757,4.5,1274570324
474,969,5.0,983032364
514,185473,3.0,1533946240
514,1962,4.0,1533872443
480,457,3.5,1179161885
497,908,3.0,1429127355
603,2617,4.0,963177428
543,5989,5.0,1377068549
469,1580,3.0,965334076
527,1035,5.0,1033173992
414,2028,5.0,961512341
453,3852,3.0,972621091
380,344,5.0,1493494897
603,3521,4.0,963176106
387,745,4.0,1094875963
411,62,5.0,835532559
590,5299,3.5,1258417917
444,97,5.0,839310140
307,44972,0.5,1186257350
608,1210,4.0,1117408257
559,317,3.0,845475965
438,8665,3.5,1105650164
483,68954,5.0,1254323939
382,357,4.5,1515161068
307,3489,2.5,1186162590
382,2078,4.5,1515161431
474,945,4.5,1100119798
434,349,3.5,1270604747
525,47999,4.0,1476477270
599,1003,2.0,1498509633
400,541,4.5,1498870376
367,1,5.0,997811550
434,1721,3.0,1270604832
489,296,4.0,1333101247
414,3275,5.0,998322752
572,1641,4.0,945892369
350,260,4.0,864940972
608,1921,4.5,1117336833
381,3751,3.5,1168663122
448,4011,4.0,1035980807
414,3615,3.0,981386236
453,2542,5.0,972622737
448,6315,2.0,1049817300
492,724,3.0,863976249
414,2692,5.0,961436997
376,1372,3.5,1364932606
477,3,3.0,1200941177
313,2406,2.0,1030474514
346,5878,4.5,1094651062
365,88163,2.5,1488594759
387,5959,3.5,1125807938
317,112556,3.0,1430365296
478,266,1.5,1121467288
382,1230,5.0,1515148964
330,778,4.0,1285905286
474,4912,3.0,1007320701
610,89745,5.0,1479542608
489,2002,3.0,1332704570
381,7143,4.5,1168664759
542,46530,3.0,1163387465
312,4878,4.0,1043176581
563,59333,3.0,1441845997
590,1219,5.0,1258420975
592,185,3.0,837349966
357,110,4.0,1348611162
600,2015,3.5,1237709079
522,62849,5.0,1255064985
475,56174,4.5,1498030497
387,2290,4.5,1142665402
315,1947,4.0,939919700
414,4993,5.0,1010588118
525,1197,4.5,1476476375
489,1259,3.5,1333101647
354,858,4.0,1200869809
448,619,1.0,1057222213
391,457,4.0,1030944267
610,43936,3.0,1493846288
326,62644,4.0,1322867639
525,3825,3.0,1476476673
414,3608,3.0,961437437
597,562,4.0,940362491
453,1732,5.0,1005966879
424,47,5.0,1457842442
562,4442,4.5,1368896067
332,91658,1.0,1352672958
448,1275,5.0,1019124306
600,2115,3.5,1237715303
380,102716,3.0,1494708837
414,4624,3.0,1011622511
448,6798,3.0,1064153909
603,3503,5.0,953926854
603,2174,4.0,953927858
541,165,3.0,835642942
597,1673,5.0,940361350
513,2174,3.5,1159980370
605,34338,3.0,1277096943
610,3896,4.5,1493846923
453,145,3.0,972622214
509,106487,3.5,1435994774
517,110,1.5,1487953160
599,2371,2.5,1498516320
573,4011,4.5,1248841842
480,5152,2.0,1179163677
517,1183,4.0,1487953906
606,7153,4.5,1171310090
603,2956,4.0,953928295
380,1556,1.0,1493667980
343,1221,3.0,1202061269
462,2987,2.5,1121921033
448,5673,1.5,1123436800
414,3036,3.0,961594982
480,32587,4.0,1179163264
599,71327,3.5,1498797401
401,112552,3.0,1514346994
434,41997,4.0,1270604143
514,2013,3.5,1533871924
390,62644,4.0,1250337441
509,80834,3.5,1435992464
307,4477,4.0,1186086505
546,370,4.0,973588665
405,1213,4.5,1295914277
596,141131,2.5,1535712067
607,381,4.0,963080009
334,59784,3.5,1229960282
330,1517,4.0,1285905264
447,595,4.0,836960662
408,4993,5.0,1467371723
489,3826,0.5,1333022423
80,2470,4.0,1377306352
385,736,4.0,834692018
366,1089,5.0,1445546542
465,2571,4.0,959896015
599,429,1.5,1498504055
330,318,4.5,1285904529
332,2294,3.5,1352672645
603,913,5.0,953925308
448,5553,3.0,1029240574
474,7062,4.0,1083589271
483,2953,2.0,1215896524
453,4011,5.0,1005965852
539,379,2.0,1332474486
318,3246,5.0,1268228949
453,1610,3.0,972621757
483,485,4.5,1178294306
600,810,1.5,1237760673
599,419,0.5,1498502691
567,142448,2.5,1525287922
367,1028,5.0,997812099
414,3717,3.0,979325624
483,7090,5.0,1178358547
387,8928,3.0,1147914709
316,7438,3.5,1111493500
387,2993,3.5,1094877924
330,1968,5.0,1285905304
608,1779,3.5,1117505080
469,3471,4.0,965335350
561,71264,2.5,1491091250
414,300,4.0,961517346
534,7293,4.0,1459787998
603,1201,5.0,963177205
380,1681,3.0,1493668192
381,6365,4.0,1165975402
462,4027,2.5,1123893621
594,919,4.0,1108798681
414,2889,4.0,969375594
313,1213,5.0,1030476374
448,3827,3.0,1021877820
555,414,3.0,978748415
608,1586,2.5,1117504936
414,2599,4.0,961436680
453,3174,4.0,1005967003
599,1673,4.0,1498500190
414,6308,2.5,1053624011
405,76251,4.0,1295910517
469,47,4.0,965336711
534,53125,3.5,1459787995
438,2617,4.0,1105664322
474,4679,2.5,1081178247
476,440,3.0,835021693
65,2959,4.5,1494767045
469,3638,3.0,965335788
411,216,3.0,835532839
597,1296,5.0,941639928
599,923,4.0,1498499063
428,2716,2.0,1111489693
453,3996,5.0,1005965720
474,648,3.5,1053021262
477,1333,4.0,1200941567
469,2023,3.0,965334279
414,1233,5.0,961512341
569,590,4.0,849190587
425,1259,4.0,1085477741
387,7116,3.5,1137405126
414,2125,3.0,961513923
573,3751,4.5,1186722469
528,6006,3.5,1391734854
312,1278,4.0,1043175985
462,37741,3.0,1154024632
474,4262,3.5,1073917643
608,1544,3.5,1117504496
600,1037,3.0,1237713475
599,1589,3.0,1498524100
554,1416,5.0,944900489
387,2022,3.5,1135054209
307,3948,3.0,1186161911
601,8961,5.0,1441639891
381,597,4.0,1164877296
352,1527,3.5,1493673515
474,5451,2.5,1089387222
263,2840,2.0,940383260
480,4718,1.5,1179164261
339,111,4.0,1460518498
559,539,4.0,845475946
414,3051,3.0,961436469
414,5646,3.0,1040048606
489,18,2.0,1333234401
391,318,5.0,1030827712
572,3169,4.0,945889273
375,1610,4.5,1225314353
380,2124,5.0,1493474212
462,1343,3.5,1123893719
562,4018,3.5,1368892056
610,32598,3.5,1479544297
503,364,3.0,1335219351
448,87520,0.5,1309285921
560,58559,4.5,1469647816
424,2502,4.5,1457843975
543,51255,3.0,1377068807
410,260,3.0,990727962
562,2871,4.0,1368890767
331,96079,4.0,1537158105
381,2081,3.5,1166971995
332,1282,4.0,1352671692
350,17,2.0,864940932
525,111362,3.5,1476476045
216,928,5.0,974733351
339,111781,4.0,1460518426
307,5312,2.0,1186173238
599,88593,2.5,1498528509
555,2145,4.0,978822393
562,1285,4.5,1368895240
608,849,3.0,1117504740
591,2716,3.0,970524920
346,1193,4.0,1125857385
474,7822,3.0,1084279238
560,1676,4.5,1469652921
307,1387,3.0,1186161485
387,4447,2.5,1132473400
449,527,4.0,1053199963
599,3701,3.0,1498521886
345,3396,3.0,1342826810
383,150,4.0,943571045
384,480,4.0,993555899
410,3730,5.0,990729085
347,588,4.0,847645591
414,6628,2.0,1064942016
477,788,3.0,1200939992
437,9,3.0,859721103
510,3998,0.5,1141159206
498,588,5.0,839197218
412,2858,5.0,939113589
428,3753,3.5,1111487562
542,2329,4.0,1163387657
307,1325,0.5,1186084968
387,380,2.0,1094938223
414,6215,3.0,1086201903
560,8917,4.0,1469650511
534,4995,4.0,1459787997
610,4958,3.5,1493846184
318,913,3.5,1424455787
606,3684,4.0,1171375850
610,27032,4.0,1479542348
603,2011,1.0,953928090
448,8879,3.5,1099048295
359,1381,1.0,1192499717
438,2394,3.0,1105670207
603,2883,3.0,963176689
414,1194,3.0,961595972
525,33493,3.0,1476475848
308,1136,4.0,1421373927
318,4973,4.0,1235502945
391,4237,4.0,1030824732
339,2355,3.5,1460183512
489,1479,3.5,1333023011
606,1727,3.5,1171760940
610,46976,4.0,1493845177
55,2763,2.5,1312747620
596,2407,4.0,1535827169
522,2908,4.5,1253342782
414,5171,3.0,1029766679
474,7256,4.0,1087827016
399,2571,5.0,1167220314
538,1197,5.0,1307846151
585,3246,4.0,1307416454
502,1674,2.0,1111757355
599,1762,2.0,1498510248
307,1717,0.5,1186163096
410,1085,4.0,990728473
311,5992,4.5,1057854687
570,10,3.5,1181477300
380,8666,1.0,1494071594
610,36401,3.5,1479543351
605,76175,2.5,1277176136
480,6,4.0,1179162163
395,440,3.0,841503843
559,153,3.0,845475828
525,2174,3.5,1476477626
597,2877,4.0,941640800
391,2011,3.0,1030827137
414,1380,3.0,961514273
391,953,5.0,1030827772
534,442,4.0,1459787997
562,337,4.0,1368893775
425,733,4.0,1085477399
481,1597,3.0,884773814
599,7000,2.0,1498510190
387,4995,3.0,1094877958
380,48780,5.0,1493419808
318,128900,4.5,1424455758
409,3363,5.0,967920079
474,3095,4.5,1082380938
608,1464,2.0,1117408182
341,1,5.0,1439750939
414,1704,5.0,961517035
610,150401,3.0,1479543210
367,4623,3.0,997811980
356,1198,4.0,1229142749
414,4291,3.0,992878567
382,3638,3.5,1515172759
380,3264,3.0,1494035952
555,1198,4.0,978819723
562,4886,4.5,1368894005
317,74789,2.0,1430513005
312,5679,3.0,1043176272
588,292,3.0,839316184
525,134853,4.0,1476475988
353,160,2.0,831939750
307,35836,3.0,1186084387
425,1097,3.5,1085477461
477,44191,4.5,1200941073
129,1210,4.0,1167375407
600,19,3.0,1237709125
608,442,2.5,1117490743
474,3715,1.5,1087832809
599,1580,3.0,1498525900
605,3599,4.0,1277096786
425,590,4.0,1085477182
346,3949,3.0,1125857412
396,4886,4.0,1111688536
610,138036,3.5,1493846318
353,434,3.0,831939685
437,1242,5.0,859721525
403,61465,3.5,1225243552
469,1198,4.0,965333666
415,1234,5.0,1382470066
309,7143,4.0,1088521659
610,7235,4.5,1479545335
462,750,4.5,1123892004
571,3708,2.0,966900772
336,168,4.0,1120568038
524,1240,4.0,851609392
596,81834,4.0,1535827220
495,88125,5.0,1458634608
373,19,1.0,846830035
594,5364,4.5,1109036148
608,3421,3.5,1117490862
596,34,4.0,1535827362
419,43679,3.0,1321658835
387,8270,3.5,1117355541
514,296,4.0,1533945044
387,2118,3.5,1128578141
372,1183,5.0,874414409
474,8521,3.5,1099315938
600,239,2.0,1237714155
587,3402,4.0,953137569
495,2273,4.5,1458635947
610,3174,4.0,1479544738
608,1020,2.5,1117505005
551,2959,4.5,1504320876
602,805,3.0,840876032
414,5013,4.0,1026399957
477,48394,4.0,1200940225
367,3039,3.0,997812079
509,6586,2.0,1435994666
391,29,5.0,1030826859
414,1425,3.0,961438762
34,2006,4.5,1162047985
428,260,3.5,1111523276
363,168250,4.0,1502584469
582,60069,4.0,1446794147
448,413,2.0,1039945532
603,1674,4.0,953927759
495,53322,4.0,1458635896
493,1215,3.0,1001562740
392,2683,5.0,1027524290
590,30793,3.0,1258427035
331,6863,3.5,1537157919
357,4857,4.5,1348610880
332,5445,3.5,1352672336
380,51662,4.0,1494071246
318,3174,4.5,1421871669
599,2788,3.0,1498521980
514,124484,3.0,1533946674
531,4284,3.0,1032961647
380,5218,4.0,1494528190
610,6936,3.5,1493847813
534,1196,4.5,1459787997
599,139855,3.0,1498528891
474,2310,4.0,979180139
606,4840,4.0,1171822724
469,451,4.0,965333419
414,616,4.0,961437437
404,185,4.0,838375811
342,609,2.0,1042821145
552,19,3.5,1111473056
369,2231,3.0,1236830416
387,5397,1.5,1125807778
495,344,4.5,1458636315
469,2034,4.0,965335911
380,32596,3.0,1494071622
380,32029,3.0,1494696357
356,55118,4.5,1229143046
603,3007,3.0,954481981
581,3949,4.5,1447007173
552,2571,4.5,1112151193
339,53000,4.5,1460346482
596,44191,3.5,1535708699
448,85510,2.0,1340560807
317,32,4.0,1430361493
599,2455,3.0,1498521564
600,7004,3.0,1237742711
352,1702,2.0,1493673968
332,1617,4.0,1352671790
567,5952,3.0,1525287070
599,70533,4.0,1498519264
331,88125,4.0,1537157958
387,780,2.0,1094938230
600,2409,3.0,1237759705
373,196,2.0,846830149
325,4714,2.0,1039397724
357,593,4.5,1348610433
330,4963,3.5,1285905340
517,539,3.0,1487953270
571,1340,3.0,966900275
483,318,5.0,1291838563
448,4638,4.0,1019124789
599,2359,2.5,1498511902
495,33166,3.0,1458635388
381,539,4.0,1164877313
477,4370,3.5,1200946339
432,7153,4.0,1316391638
387,3680,3.0,1148942975
357,2485,3.0,1348609840
414,538,4.0,961517771
477,1690,3.5,1200941604
474,6390,3.5,1064172069
381,6564,3.0,1168664488
447,253,4.0,836960825
356,2502,3.5,1229139911
414,4771,4.0,1021986558
414,280,4.0,961518040
376,161,5.0,1364993850
432,3916,4.0,1316391066
592,540,3.0,837350631
381,7163,2.5,1168666178
534,113532,3.5,1459787995
534,112175,3.0,1459787995
467,2390,5.0,919670453
597,1569,3.0,941559139
414,661,4.0,961519060
380,1208,4.0,1493474214
315,599,4.0,939919421
558,2028,4.0,1035415373
580,1036,4.0,1167673418
572,1276,5.0,945892272
608,208,3.0,1117504330
594,588,4.5,1109036651
432,185,4.5,1316391649
605,1028,4.0,1277175750
330,1961,4.0,1285905211
462,318,4.0,1127101020
489,51077,1.0,1333656410
317,2858,5.0,1430361447
381,586,1.0,1164877371
384,435,1.0,994038917
410,3083,3.0,990807637
357,46578,4.0,1348610358
477,5103,3.5,1201075961
448,471,4.0,1178980875
584,160,5.0,834987810
466,30793,1.5,1439915474
408,56775,4.0,1467361609
514,26198,2.5,1533945889
475,45722,4.5,1498030315
534,1198,4.0,1459787998
609,339,3.0,847220937
608,3361,2.5,1117503046
414,4463,2.0,1026225501
460,7022,3.5,1359177713
479,1265,5.0,1039362608
414,1500,5.0,961438292
306,168250,3.0,1518327021
447,367,4.0,836960918
477,6754,3.0,1200944714
477,31696,4.0,1200941731
448,3327,4.0,1019132624
408,7324,4.0,1467644109
474,6339,3.5,1071496055
517,2398,4.5,1487956689
228,610,3.0,1363222618
509,93510,3.0,1435995678
477,34048,3.5,1200941088
474,2203,4.0,1083073394
83,8622,2.0,1332837807
489,1801,3.0,1333232530
592,6,3.0,837350390
313,1375,3.0,1030474979
416,2716,2.0,1187496652
560,2762,4.0,1469648014
522,79702,5.0,1297482343
448,4662,3.0,1178981173
514,72641,4.0,1533948888
412,2384,3.0,939114353
464,227,4.0,1275547964
438,8529,2.0,1105665814
307,8815,2.0,1186258300
489,10,2.5,1333101410
599,1729,4.0,1498498824
517,40629,0.5,1487957358
599,531,3.0,1519118171
387,163,4.0,1094938524
367,1968,5.0,997811942
387,4754,4.0,1117438127
368,593,4.0,971275360
387,1019,3.5,1094939717
432,1961,4.5,1316391653
500,708,4.0,1005527926
587,2997,4.0,953137847
555,1976,3.0,978744919
534,77561,3.5,1459787998
504,1797,4.0,1064450404
509,3821,1.5,1435994346
419,1097,0.5,1321659113
597,899,4.0,940362325
339,108928,3.0,1460183636
357,38304,5.0,1348610524
480,41997,3.5,1179163344
604,237,3.0,832080333
334,750,3.5,1225478146
356,48082,3.5,1229139485
385,6,3.0,840648313
317,94864,4.0,1430513473
545,748,3.0,1240358617
577,908,5.0,945966653
432,79132,4.5,1315244386
563,55250,3.5,1441846041
318,2028,3.5,1312876309
600,8169,3.5,1237761075
598,110771,2.0,1430616788
339,41566,3.0,1460185253
368,1327,2.0,971273756
502,2081,3.0,1111757288
525,52975,4.0,1476477866
414,3082,3.0,961437647
414,1231,5.0,961516863
555,3051,3.0,978748760
387,10,3.5,1094938515
596,167746,5.0,1535711673
307,4229,1.5,1186257378
350,788,3.0,864941017
608,70,3.0,1117415406
500,539,1.0,1005527980
387,1288,4.5,1094876161
414,2712,4.0,961436710
314,276,3.0,834241987
438,3717,3.5,1105649869
517,158,2.0,1487954337
520,551,4.5,1326609446
477,6794,0.5,1200952741
344,2353,5.0,1420496553
606,3386,4.0,1171377314
607,480,4.0,963080125
475,3578,5.0,1498030079
489,3638,3.0,1333232859
452,2167,5.0,1013395104
154,356,5.0,1486297094
353,333,5.0,831939914
380,5010,4.0,1494528202
405,27904,4.0,1295913835
319,595,4.0,1461351972
380,8874,5.0,1493420010
339,85774,4.0,1460184176
607,1918,4.0,963080331
603,1947,5.0,954482349
475,4896,5.0,1498030073
423,104,3.0,1155285432
446,150,3.0,843839122
560,3949,4.0,1469652480
414,436,2.0,961518556
448,1722,4.0,1019124292
357,6502,4.5,1348610808
610,7108,3.5,1479542463
570,1240,3.5,1181477372
433,527,2.5,1506823854
462,5013,2.5,1137445327
540,2628,4.5,1179108685
448,3107,4.0,1019138711
385,500,3.0,834694199
480,46976,4.0,1179163044
474,2716,4.5,1053020930
474,222,4.0,974669033
462,6869,4.5,1196008899
332,1240,4.0,1352671501
306,159858,4.0,1518327380
326,3198,3.5,1322250800
483,27721,4.0,1277996045
608,141,3.0,1117506082
610,2880,4.0,1479542359
414,416,2.0,961513576
561,99114,3.0,1491091040
377,3153,4.5,1340342559
493,2000,4.0,1001562740
600,837,3.5,1237763067
409,2694,1.0,968978115
483,5418,4.5,1204474300
547,2919,3.0,942723498
410,750,5.0,990728229
307,4720,2.5,1186162495
352,3578,4.0,1493673483
480,5508,4.0,1179160470
584,377,5.0,834987989
380,4728,4.0,1494613230
331,115713,5.0,1537158030
573,919,4.0,1186722604
432,72998,4.0,1315243163
603,1290,2.0,953928295
474,556,3.0,1061160965
599,78105,2.0,1498537382
387,2141,2.5,1095041462
563,44225,3.0,1441845639
580,736,3.5,1167792613
610,3968,2.5,1493847156
330,2174,4.5,1285905326
610,7387,5.0,1479542961
186,1193,4.0,1031072107
608,2912,4.0,1117408703
608,750,4.0,1117415375
352,37729,4.0,1493674363
455,435,2.0,836436114
312,5478,4.0,1043175878
592,595,5.0,837349901
590,3753,4.0,1258416747
580,6711,5.0,1167790369
464,8360,3.0,1275549437
414,2355,4.0,961436556
610,81834,5.0,1493846730
428,653,2.0,1111489234
414,4896,2.0,1069692955
480,4890,3.5,1179165524
470,480,5.0,849075031
342,5099,1.0,1042821231
307,1339,4.0,1186087158
410,1132,4.0,990807772
391,1219,5.0,1030945710
417,1206,5.0,1529284346
466,4718,4.0,1439915434
414,5264,2.0,1072058395
504,342,3.5,1063644453
414,5896,4.0,1039531275
580,3556,5.0,1167673452
465,1573,3.0,959896270
603,1258,3.0,953925483
570,708,3.5,1181478055
571,2148,2.0,966900772
356,3448,4.5,1229140762
525,108932,3.5,1476476717
573,2959,5.0,1186589334
330,1240,2.5,1285905102
561,8636,3.5,1491091172
453,1196,4.0,972621643
328,924,4.0,1494210622
414,2325,4.0,961438642
608,27706,4.0,1117162237
603,1252,5.0,953925309
413,858,5.0,1484439756
592,364,5.0,837350033
448,79259,2.5,1345837301
440,60069,4.0,1237569039
380,6373,4.0,1493420076
422,3671,4.0,986172053
437,144,4.0,859721525
600,4643,2.0,1237761554
414,2328,2.0,962372036
590,1208,4.5,1258416620
608,1432,3.0,1117506159
603,6184,5.0,963176419
448,2779,3.0,1019127916
542,2858,4.5,1163386875
380,1729,2.0,1493667735
607,204,3.0,963080513
540,5378,4.0,1179108823
396,277,1.0,1111688562
610,69784,3.5,1493847304
409,1093,3.0,968978193
414,358,3.0,961517422
29,170,3.0,1307905797
362,608,5.0,1530637256
450,648,4.0,974704498
458,208,3.0,845651737
351,7254,4.5,1325979910
561,134853,3.0,1491090885
332,1682,4.5,1352672163
599,312,1.5,1498504298
610,70946,5.0,1479543164
603,3508,4.0,953926970
495,5400,2.5,1458636238
596,1200,3.5,1535709667
307,6744,1.5,1186258775
606,3953,3.0,1171405036
403,2871,3.0,1225243342
483,1271,2.0,1181496651
520,2701,2.5,1326609954
525,364,4.0,1476476559
576,3082,4.5,1358151480
567,118702,2.0,1525288328
438,5151,2.5,1105654215
474,260,4.0,975173633
580,745,4.0,1167791058
432,1092,3.5,1315243626
344,3897,3.0,1420497205
546,1270,3.0,973588258
522,4027,4.0,1254120419
477,923,4.0,1200940534
599,29,3.5,1498500987
328,69122,1.0,1494207180
380,102058,3.0,1493422305
606,1859,3.5,1171409065
526,3168,4.5,1502132559
318,1194,4.0,1233957324
600,3910,3.5,1237713795
306,75805,3.0,1518380544
387,1947,2.5,1094877841
328,1136,5.0,1494207080
367,912,5.0,997812810
479,110,2.0,1039360660
503,1997,4.0,1335219193
381,45361,1.0,1164383038
603,390,5.0,963177205
489,89864,5.0,1332705045
359,1960,4.5,1192499427
330,2918,4.0,1285905299
489,1101,3.0,1333101619
570,509,3.5,1181477969
483,26903,4.5,1226359265
453,300,5.0,972622883
414,4102,3.0,991144975
363,1196,1.5,1502584356
414,3114,5.0,991146026
572,3114,4.0,945887660
318,4848,4.0,1414693443
572,2406,3.0,945888975
371,4247,4.0,1407692060
370,296,5.0,1159161996
351,52579,3.5,1326210634
438,3852,3.5,1105654001
525,33794,3.0,1476475931
589,531,3.0,856042931
307,3107,2.0,1186085745
605,900,3.0,1277094974
562,3476,4.0,1368892850
484,3948,4.0,1342296164
418,2959,5.0,1461865568
432,56941,4.0,1316391227
77,1196,5.0,1535107474
487,5445,3.0,1428574211
474,2443,2.5,1053021508
424,1193,4.0,1457843675
338,8784,4.0,1530148361
391,1206,5.0,1030827179
519,4447,3.5,1518478841
474,1226,2.0,1046875412
307,36401,0.5,1186087317
610,46965,2.0,1493847551
414,848,4.0,961516964
590,6373,2.5,1258422955
382,910,4.0,1515160874
587,3418,5.0,953137569
438,5941,3.0,1105654126
607,1036,5.0,963078932
610,3578,5.0,1493844672
590,41566,3.0,1258423145
607,517,4.0,963080345
326,27866,3.5,1322252120
379,480,4.0,847397342
356,4641,3.0,1229139962
594,1307,5.0,1108798598
555,3500,3.0,978747317
369,1884,5.0,1237082324
469,648,2.0,965334535
478,3114,3.0,1121467332
448,1641,4.0,1019127396
599,1639,3.5,1498501176
552,4848,4.0,1112151289
356,2716,5.0,1229140308
602,161,4.0,840875594
331,5418,4.0,1537157723
390,4161,3.0,1250274672
603,1292,4.0,953926970
409,1911,2.0,968978193
560,4232,2.5,1469650594
534,94777,3.5,1459787997
525,63113,3.0,1476476297
610,8783,3.0,1493845245
365,58998,2.0,1488333194
365,1527,2.0,1488333241
425,165,3.5,1085477334
567,52722,2.5,1525286418
599,2641,4.0,1498499596
414,2759,3.0,961436657
445,4993,5.0,1454621693
527,3396,4.0,1033173833
599,121035,2.0,1498531204
566,356,5.0,849005256
474,2116,2.0,1014924446
474,3546,4.0,994819424
477,2109,3.5,1200939234
318,71745,4.5,1262720753
559,318,5.0,845475863
362,3578,4.0,1530639770
579,3174,3.0,958879827
534,316,3.5,1459787997
527,3114,4.0,1033173933
492,64,3.0,863976525
572,17,5.0,945888053
517,1029,4.0,1487954350
474,970,3.5,1096471043
380,61248,3.0,1494696360
425,292,3.5,1085477419
474,2565,5.0,983032381
596,66097,4.0,1535709650
603,2875,3.0,954482851
610,6383,2.5,1493846084
445,750,5.0,1454621783
574,153,3.0,834634408
376,1371,3.5,1364932651
438,6709,3.0,1105664714
432,33158,1.5,1315242713
512,296,5.0,841449203
414,1396,4.0,961514761
332,3471,4.0,1352673415
602,647,3.0,840876123
484,364,5.0,1342296027
356,1639,4.0,1229140704
414,3210,4.0,961595525
534,76093,3.5,1459787997
552,2916,3.5,1111473045
414,3127,2.0,975941018
448,8622,3.5,1111503792
444,21,4.0,832670075
402,593,5.0,849601250
434,1263,3.5,1270604978
328,616,4.5,1494211419
387,2997,4.0,1095040555
367,4571,4.0,997812439
484,93510,4.5,1342297613
448,51540,4.0,1234700472
382,4890,3.5,1515172375
318,6867,4.0,1340989321
580,32,5.0,1167790855
387,933,4.0,1094942159
600,2160,3.5,1237742506
534,37386,4.0,1459787997
448,2393,4.0,1019124546
462,1200,2.0,1154037863
307,158,1.5,1186161857
605,4896,3.5,1277175611
365,4973,1.0,1488333520
408,741,5.0,1468148026
600,2137,4.0,1237713968
489,5445,4.0,1333101549
562,6868,3.5,1368896055
307,1031,5.0,1186086117
437,47,4.0,859721361
327,356,5.0,1234788851
499,1201,4.5,1289960416
260,708,3.0,1109408225
522,68205,1.0,1253343401
380,147378,3.0,1493421863
555,585,3.0,978747068
578,75446,2.5,1300995271
477,1219,4.0,1200940546
480,3882,0.5,1179164357
599,122920,2.5,1498529307
480,8958,4.0,1179163482
601,89745,4.5,1521397828
514,2959,2.5,1533872414
608,480,3.0,1117162606
419,55765,4.0,1321659364
400,50,5.0,1498870285
417,2712,5.0,1529283542
527,1259,4.0,1033173885
524,196,3.0,851608986
477,802,3.5,1200941286
462,3182,4.5,1201445784
608,296,5.0,1117162592
599,27193,2.5,1498516765
604,6,3.0,832080355
542,1377,4.0,1163386627
474,3255,3.5,1053021036
314,165,2.0,834241349
448,65135,3.0,1232207748
520,327,2.0,1326607881
495,79132,5.0,1458634589
448,1356,4.0,1019124400
475,122904,5.0,1498029411
474,3114,4.0,1002927941
448,3755,3.0,1019124588
390,6016,4.5,1250335639
325,1947,3.0,1039396341
599,2412,2.5,1498514631
610,82765,3.5,1479542382
194,2599,3.0,1110316597
607,110,5.0,963078901
606,4975,3.5,1171407038
531,1961,5.0,1032961546
599,7117,2.0,1498527082
474,6581,3.0,1079963712
326,4995,4.5,1324921736
474,3101,4.0,1004131808
414,2406,4.0,961514035
599,3468,4.5,1498762589
596,96281,4.0,1535827003
372,229,4.0,874416196
308,36,1.0,1421374415
561,592,4.5,1491091082
393,36517,5.0,1430506273
488,4306,5.0,1112382088
380,6593,2.0,1494528375
438,5377,3.0,1105653960
380,1201,5.0,1493473855
534,108190,2.0,1459787997
325,5568,2.0,1039397908
474,4017,3.0,1046871150
501,762,4.0,844974006
318,81158,3.0,1299452905
590,26614,3.5,1258427557
483,1175,4.0,1185098232
339,1291,4.0,1460182427
603,2512,5.0,953926692
245,2739,3.0,951182630
480,593,4.5,1179160242
577,924,3.0,945966819
474,3254,3.0,1002757130
573,1270,4.5,1186590311
323,158,3.0,1422640453
345,1203,5.0,1342827258
583,7293,4.0,1481474280
474,8493,3.0,1086369856
608,1036,3.0,1117415358
376,457,4.0,1364933765
580,1729,4.5,1167790740
453,2580,5.0,972622842
420,8337,4.0,1218037243
495,2411,4.0,1458636411
610,68848,4.0,1479542732
414,1299,5.0,991144157
603,1237,4.0,953926558
471,78499,4.5,1496671862
579,1022,4.0,958881146
380,99910,3.0,1494709166
145,150,3.0,832105148
483,2968,3.5,1232792031
425,1954,3.0,1085490575
477,2321,4.5,1200941077
596,76093,4.5,1535826865
380,8985,3.0,1494528671
610,122900,3.5,1493846126
590,36,3.5,1258420766
380,49649,3.0,1494071618
